snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months,first_seen,last_seen,active
2026-06-15,Journal Squared,1,3504,1BR,1,1.0,628,3115.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-06-15,0
2026-07-20,Journal Squared,1,3505,1BR,1,1.0,618,3550.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/18/2026,,,,2026-07-03,2026-07-20,1
2026-07-12,Journal Squared,1,3601,1BR,1,1.0,637,3075.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/21/2026,,,,2026-06-23,2026-07-12,0
2026-07-16,Journal Squared,1,3605,1BR,1,1.0,735,3560.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/22/2026,,,,2026-07-10,2026-07-16,0
2026-07-19,Journal Squared,1,3703,1BR,1,1.0,732,3330.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/07/2026,,,,2026-06-11,2026-07-19,0
2026-06-12,Journal Squared,1,3705,1BR,1,1.0,618,3300.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-06-12,0
2026-07-11,Journal Squared,1,3903,1BR,1,1.0,700,3735.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/21/2026,,,,2026-06-11,2026-07-11,0
2026-07-17,Journal Squared,1,4101,1BR,1,1.0,637,3080.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/24/2026,,,,2026-07-08,2026-07-17,0
2026-06-13,Journal Squared,1,4105,1BR,1,1.0,641,3390.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/03/2026,,,,2026-06-08,2026-06-13,0
2026-07-15,Journal Squared,1,4105,1BR,1,1.0,618,3415.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-17,2026-07-15,0
2026-06-21,Journal Squared,1,4106,1BR,1,1.0,860,3710.0,,asking,Up to 1 mo free on SELECT units (term not stated),06/23/2026,,,,2026-06-16,2026-06-21,0
2026-06-23,Journal Squared,1,4203,1BR,1,1.0,732,3440.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/26/2026,,,,2026-06-20,2026-06-23,0
2026-06-27,Journal Squared,1,4301,1BR,1,1.0,637,3155.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/22/2026,,,,2026-06-24,2026-06-27,0
2026-07-04,Journal Squared,1,4405,1BR,1,1.0,618,3330.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-23,2026-07-04,0
2026-07-20,Journal Squared,1,4603,1BR,1,1.0,652,3395.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/07/2026,,,,2026-06-11,2026-07-20,1
2026-07-13,Journal Squared,1,4703,1BR,1,1.0,732,3295.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/26/2026,,,,2026-07-07,2026-07-13,0
2026-06-14,Journal Squared,1,4704,1BR,1,1.0,646,3255.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-06-14,0
2026-07-06,Journal Squared,1,4805,1BR,1,1.0,618,3330.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-07-05,2026-07-06,0
2026-07-09,Journal Squared,1,5003,1BR,1,1.0,700,3835.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/02/2026,,,,2026-06-24,2026-07-09,0
2026-07-19,Journal Squared,1,5004,1BR,1,1.0,646,3380.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/13/2026,,,,2026-06-30,2026-07-19,0
2026-06-16,Journal Squared,1,5105,1BR,1,1.0,622,3410.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/08/2026,,,,2026-06-15,2026-06-16,0
2026-06-12,Journal Squared,1,5201,1BR,1,1.0,630,3150.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/07/2026,,,,2026-06-08,2026-06-12,0
2026-07-18,Journal Squared,1,5206,1BR,1,1.0,860,3715.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/01/2026,,,,2026-06-15,2026-07-18,0
2026-07-18,Journal Squared,1,5208,1BR,1,1.0,684,3535.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/08/2026,,,,2026-06-29,2026-07-18,0
2026-06-29,Journal Squared,1,5305,1BR,1,1.0,618,3515.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-06-29,0
2026-07-18,Journal Squared,1,5501,1BR,1,1.0,637,3100.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/26/2026,,,,2026-06-22,2026-07-18,0
2026-06-14,Journal Squared,1,5505,1BR,1,1.0,618,3340.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-14,2026-06-14,0
2026-07-19,Journal Squared,1,5603,1BR,1,1.0,700,3900.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/11/2026,,,,2026-07-04,2026-07-19,0
2026-07-19,Journal Squared,1,5701,1BR,1,1.0,637,3120.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/02/2026,,,,2026-06-08,2026-07-19,0
2026-06-08,Journal Squared,1,5705,1BR,1,1.0,618,3465.0,3198.0,both,,07/24/2026,,,,2026-06-08,2026-06-08,0
2026-07-17,Journal Squared,1,5806,1BR,1,1.0,623,3595.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-07-16,2026-07-17,0
2026-07-13,Journal Squared,1,6401,1BR,1,1.0,637,3095.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/31/2026,,,,2026-07-01,2026-07-13,0
2026-06-21,Journal Squared,1,,1BR,1,1.0,1031,4635.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-06-21,0
2026-07-20,Journal Squared,1,,1BR,1,1.0,692,4100.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/24/2026,,,,2026-06-20,2026-07-20,1
2026-07-08,Journal Squared,1,1002,2BR,2,2.0,914,4765.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/01/2026,,,,2026-07-01,2026-07-08,0
2026-06-08,Journal Squared,1,1011,2BR,2,2.0,1011,4535.0,4186.0,both,,08/07/2026,,,,2026-06-08,2026-06-08,0
2026-07-14,Journal Squared,1,1108,2BR,2,2.0,1083,4665.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/02/2026,,,,2026-06-28,2026-07-14,0
2026-07-20,Journal Squared,1,1202,2BR,2,2.0,914,4825.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/26/2026,,,,2026-07-12,2026-07-20,1
2026-07-19,Journal Squared,1,1812,2BR,2,2.0,1044,5055.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/08/2026,,,,2026-07-12,2026-07-19,0
2026-06-12,Journal Squared,1,1912,2BR,2,2.0,1044,4925.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/13/2026,,,,2026-06-11,2026-06-12,0
2026-07-05,Journal Squared,1,2002,2BR,2,2.0,1015,4910.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/22/2026,,,,2026-06-18,2026-07-05,0
2026-07-11,Journal Squared,1,2106,2BR,2,2.0,991,4510.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-07-11,0
2026-06-20,Journal Squared,1,2305,2BR,2,2.0,944,5100.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-06-20,0
2026-06-30,Journal Squared,1,2306,2BR,2,2.0,991,4595.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/27/2026,,,,2026-06-22,2026-06-30,0
2026-07-20,Journal Squared,1,2312,2BR,2,2.0,1044,5040.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/01/2026,,,,2026-06-13,2026-07-20,1
2026-06-27,Journal Squared,1,2413,2BR,2,2.0,996,4675.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/29/2026,,,,2026-06-21,2026-06-27,0
2026-07-20,Journal Squared,1,2902,2BR,2,2.0,1056,5240.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/07/2026,,,,2026-06-30,2026-07-20,1
2026-07-08,Journal Squared,1,3304,2BR,2,2.0,1031,4645.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-15,2026-07-08,0
2026-07-06,Journal Squared,1,3307,2BR,2,2.0,1071,4340.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-07-06,0
2026-06-27,Journal Squared,1,3404,2BR,2,2.0,1031,4790.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-06-27,0
2026-07-12,Journal Squared,1,3410,2BR,2,2.0,1048,4810.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/13/2026,,,,2026-06-26,2026-07-12,0
2026-06-28,Journal Squared,1,3502,2BR,2,2.0,1056,5375.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-16,2026-06-28,0
2026-07-20,Journal Squared,1,4104,2BR,2,2.0,1030,5000.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/26/2026,,,,2026-06-18,2026-07-20,1
2026-07-08,Journal Squared,1,4110,2BR,2,2.0,1048,4805.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/22/2026,,,,2026-07-02,2026-07-08,0
2026-07-20,Journal Squared,1,4202,2BR,2,2.0,1025,4805.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/06/2026,,,,2026-07-04,2026-07-20,1
2026-07-09,Journal Squared,1,4207,2BR,2,2.0,1071,4390.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-18,2026-07-09,0
2026-07-07,Journal Squared,1,4302,2BR,2,2.0,1025,4665.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-07-07,0
2026-06-29,Journal Squared,1,4602,2BR,2,2.0,1025,4665.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/08/2026,,,,2026-06-29,2026-06-29,0
2026-07-09,Journal Squared,1,4610,2BR,2,2.0,1048,4605.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-07-09,0
2026-07-20,Journal Squared,1,4702,2BR,2,2.0,1056,5475.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/25/2026,,,,2026-07-12,2026-07-20,1
2026-07-11,Journal Squared,1,4802,2BR,2,2.0,1056,5455.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/03/2026,,,,2026-06-08,2026-07-11,0
2026-07-20,Journal Squared,1,4802,2BR,2,2.0,1025,4820.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/13/2026,,,,2026-06-19,2026-07-20,1
2026-07-17,Journal Squared,1,4804,2BR,2,2.0,1031,4965.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/07/2026,,,,2026-06-11,2026-07-17,0
2026-06-26,Journal Squared,1,4807,2BR,2,2.0,1071,4645.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/26/2026,,,,2026-06-23,2026-06-26,0
2026-06-24,Journal Squared,1,4810,2BR,2,2.0,1048,4925.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/16/2026,,,,2026-06-24,2026-06-24,0
2026-07-20,Journal Squared,1,4904,2BR,2,2.0,1066,5425.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/19/2026,,,,2026-07-10,2026-07-20,1
2026-07-03,Journal Squared,1,4910,2BR,2,2.0,1048,4830.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-23,2026-07-03,0
2026-07-19,Journal Squared,1,5004,2BR,2,2.0,1031,4995.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/22/2026,,,,2026-06-17,2026-07-19,0
2026-07-10,Journal Squared,1,5107,2BR,2,2.0,1071,4475.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-07-10,0
2026-07-06,Journal Squared,1,5110,2BR,2,2.0,1048,4530.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/25/2026,,,,2026-06-08,2026-07-06,0
2026-07-06,Journal Squared,1,5310,2BR,2,2.0,1048,4830.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/18/2026,,,,2026-06-30,2026-07-06,0
2026-07-09,Journal Squared,1,5502,2BR,2,2.0,1025,4680.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/26/2026,,,,2026-06-17,2026-07-09,0
2026-07-06,Journal Squared,1,5702,2BR,2,2.0,1056,5430.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/08/2026,,,,2026-07-06,2026-07-06,0
2026-07-18,Journal Squared,1,5804,2BR,2,2.0,1030,4995.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/03/2026,,,,2026-07-10,2026-07-18,0
2026-06-22,Journal Squared,1,5910,2BR,2,2.0,1048,4950.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/04/2026,,,,2026-06-17,2026-06-22,0
2026-06-28,Journal Squared,1,6304,2BR,2,2.0,1031,4915.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/15/2026,,,,2026-06-25,2026-06-28,0
2026-07-20,Journal Squared,1,6404,2BR,2,2.0,1031,5030.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/16/2026,,,,2026-06-21,2026-07-20,1
2026-06-20,Journal Squared,1,,2BR,2,2.0,1415,6220.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-06-20,0
2026-06-08,Journal Squared,1,PH1-07,2BR,2,2.0,1415,6955.0,6420.0,both,,,,,,2026-06-08,2026-06-08,0
2026-06-23,Journal Squared,1,0906,3BR,3,2.0,1158,5700.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/28/2026,,,,2026-06-21,2026-06-23,0
2026-07-09,Journal Squared,1,1206,3BR,3,2.0,1158,5695.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/04/2026,,,,2026-07-09,2026-07-09,0
2026-06-20,Journal Squared,1,1213,3BR,3,2.0,1286,5850.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/26/2026,,,,2026-06-17,2026-06-20,0
2026-07-04,Journal Squared,1,1406,3BR,3,2.0,1158,5640.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/20/2026,,,,2026-06-26,2026-07-04,0
2026-07-16,Journal Squared,1,1409,3BR,3,2.0,1415,5930.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-07-16,0
2026-07-09,Journal Squared,1,1905,3BR,3,2.0,1241,6170.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/22/2026,,,,2026-06-08,2026-07-09,0
2026-07-10,Journal Squared,1,2309,3BR,3,2.0,1422,5930.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/25/2026,,,,2026-06-24,2026-07-10,0
2026-06-14,Journal Squared,1,2805,3BR,3,2.0,1241,6230.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/08/2026,,,,2026-06-08,2026-06-14,0
2026-06-22,Journal Squared,1,0905,Studio,0,1.0,498,2915.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-18,2026-06-22,0
2026-06-14,Journal Squared,1,0909,Studio,0,1.0,622,3140.0,,asking,Up to 1 mo free on SELECT units (term not stated),06/23/2026,,,,2026-06-14,2026-06-14,0
2026-07-06,Journal Squared,1,1004,Studio,0,1.0,549,3035.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/21/2026,,,,2026-06-15,2026-07-06,0
2026-06-08,Journal Squared,1,1007,Studio,0,1.0,444,2765.0,2552.0,both,,07/04/2026,,,,2026-06-08,2026-06-08,0
2026-06-13,Journal Squared,1,1009,Studio,0,1.0,622,3040.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-06-13,0
2026-07-20,Journal Squared,1,1105,Studio,0,1.0,498,2985.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/29/2026,,,,2026-06-15,2026-07-20,1
2026-07-20,Journal Squared,1,1105,Studio,0,1.0,558,2815.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/13/2026,,,,2026-06-28,2026-07-20,1
2026-06-17,Journal Squared,1,1111,Studio,0,1.0,474,3010.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/26/2026,,,,2026-06-11,2026-06-17,0
2026-07-09,Journal Squared,1,1112,Studio,0,1.0,511,2880.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/13/2026,,,,2026-07-03,2026-07-09,0
2026-07-15,Journal Squared,1,1205,Studio,0,1.0,498,2985.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/07/2026,,,,2026-07-12,2026-07-15,0
2026-07-06,Journal Squared,1,1211,Studio,0,1.0,474,2965.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/07/2026,,,,2026-07-02,2026-07-06,0
2026-07-13,Journal Squared,1,1212,Studio,0,1.0,511,2955.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/05/2026,,,,2026-07-13,2026-07-13,0
2026-07-20,Journal Squared,1,1401,Studio,0,1.0,488,2935.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/17/2026,,,,2026-07-14,2026-07-20,1
2026-06-11,Journal Squared,1,1405,Studio,0,1.0,498,3050.0,,asking,Up to 1 mo free on SELECT units (term not stated),06/26/2026,,,,2026-06-08,2026-06-11,0
2026-07-20,Journal Squared,1,1412,Studio,0,1.0,511,2965.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/14/2026,,,,2026-06-30,2026-07-20,1
2026-07-19,Journal Squared,1,1414,Studio,0,1.0,479,3165.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/07/2026,,,,2026-06-11,2026-07-19,0
2026-07-06,Journal Squared,1,1503,Studio,0,1.0,453,2820.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/07/2026,,,,2026-06-08,2026-07-06,0
2026-07-01,Journal Squared,1,1504,Studio,0,1.0,530,2785.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/30/2026,,,,2026-06-16,2026-07-01,0
2026-07-13,Journal Squared,1,1507,Studio,0,1.0,410,2810.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-07-13,0
2026-06-08,Journal Squared,1,1514,Studio,0,1.0,479,2950.0,2723.0,both,,08/07/2026,,,,2026-06-08,2026-06-08,0
2026-06-12,Journal Squared,1,1605,Studio,0,1.0,403,2670.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-11,2026-06-12,0
2026-07-20,Journal Squared,1,1606,Studio,0,1.0,484,3015.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-08,2026-07-20,1
2026-06-08,Journal Squared,1,1606,Studio,0,1.0,407,2940.0,2714.0,both,,08/07/2026,,,,2026-06-08,2026-06-08,0
2026-07-12,Journal Squared,1,1607,Studio,0,1.0,523,2950.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-14,2026-07-12,0
2026-07-17,Journal Squared,1,1706,Studio,0,1.0,484,3095.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/07/2026,,,,2026-07-02,2026-07-17,0
2026-07-18,Journal Squared,1,1712,Studio,0,1.0,511,2900.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-29,2026-07-18,0
2026-07-01,Journal Squared,1,1812,Studio,0,1.0,511,2930.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/19/2026,,,,2026-07-01,2026-07-01,0
2026-07-14,Journal Squared,1,1905,Studio,0,1.0,547,2840.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/26/2026,,,,2026-07-14,2026-07-14,0
2026-06-13,Journal Squared,1,1908,Studio,0,1.0,431,2950.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-12,2026-06-13,0
2026-07-05,Journal Squared,1,2204,Studio,0,1.0,454,2830.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/09/2026,,,,2026-06-08,2026-07-05,0
2026-07-20,Journal Squared,1,2306,Studio,0,1.0,407,2925.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/26/2026,,,,2026-07-07,2026-07-20,1
2026-06-14,Journal Squared,1,2308,Studio,0,1.0,431,3050.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/10/2026,,,,2026-06-14,2026-06-14,0
2026-06-23,Journal Squared,1,2711,Studio,0,1.0,477,2900.0,,asking,Up to 1 mo free on SELECT units (term not stated),06/26/2026,,,,2026-06-14,2026-06-23,0
2026-07-01,Journal Squared,1,2811,Studio,0,1.0,477,2855.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/13/2026,,,,2026-06-13,2026-07-01,0
2026-06-08,Journal Squared,1,3411,Studio,0,1.0,573,2930.0,2705.0,both,,07/07/2026,,,,2026-06-08,2026-06-08,0
2026-07-20,Journal Squared,1,3701,Studio,0,1.0,510,3145.0,,asking,Up to 1 mo free on SELECT units (term not stated),10/21/2026,,,,2026-07-09,2026-07-20,1
2026-07-20,Journal Squared,1,3709,Studio,0,1.0,467,2910.0,,asking,Up to 1 mo free on SELECT units (term not stated),09/22/2026,,,,2026-07-18,2026-07-20,1
2026-07-16,Journal Squared,1,4411,Studio,0,1.0,573,3165.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/19/2026,,,,2026-06-15,2026-07-16,0
2026-07-20,Journal Squared,1,4611,Studio,0,1.0,573,3165.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/07/2026,,,,2026-06-13,2026-07-20,1
2026-06-24,Journal Squared,1,4801,Studio,0,1.0,510,3210.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/16/2026,,,,2026-06-17,2026-06-24,0
2026-06-23,Journal Squared,1,5309,Studio,0,1.0,467,2830.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-12,2026-06-23,0
2026-07-08,Journal Squared,1,5501,Studio,0,1.0,510,3080.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/15/2026,,,,2026-06-15,2026-07-08,0
2026-07-04,Journal Squared,1,5809,Studio,0,1.0,467,2810.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-13,2026-07-04,0
2026-07-17,Journal Squared,1,6209,Studio,0,1.0,467,2940.0,,asking,Up to 1 mo free on SELECT units (term not stated),08/30/2026,,,,2026-06-26,2026-07-17,0
2026-07-05,Journal Squared,1,6309,Studio,0,1.0,467,2815.0,,asking,Up to 1 mo free on SELECT units (term not stated),Now,,,,2026-06-21,2026-07-05,0
2026-06-20,Journal Squared,1,6509,Studio,0,1.0,467,2985.0,,asking,Up to 1 mo free on SELECT units (term not stated),07/13/2026,,,,2026-06-08,2026-06-20,0
2026-07-20,MetroVue,1,1006,1BR,1,1.0,562,2850.0,,asking,Incentives offered — unquantified ('contact leasing'),"July 24 th, 2026",,,,2026-06-17,2026-07-20,1
2026-07-20,MetroVue,1,1110,1BR,1,1.0,590,3099.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,,2026-06-08,2026-07-20,1
2026-07-20,MetroVue,1,206,1BR,1,1.0,562,2850.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,,2026-06-08,2026-07-20,1
2026-07-20,MetroVue,1,209,1BR,1,1.0,562,2850.0,,asking,Incentives offered — unquantified ('contact leasing'),Now!,,,,2026-06-08,2026-07-20,1
2026-06-16,MetroVue,1,406,1BR,1,1.0,562,2750.0,,asking,Incentives offered — unquantified ('contact leasing'),1st May 2026,,,,2026-06-08,2026-06-16,0
2026-07-20,MetroVue,1,407,1BR,1,1.0,562,2750.0,,asking,Incentives offered — unquantified ('contact leasing'),"August 15th, 2026",,,,2026-06-17,2026-07-20,1
2026-06-16,MetroVue,1,5011,1BR,1,1.0,540,2700.0,,asking,Incentives offered — unquantified ('contact leasing'),1st May 2026,,,,2026-06-08,2026-06-16,0
2026-06-16,MetroVue,1,505,1BR,1,1.0,562,2750.0,,asking,Incentives offered — unquantified ('contact leasing'),15th May 2026,,,,2026-06-08,2026-06-16,0
2026-07-20,MetroVue,1,609,1BR,1,1.0,562,2800.0,,asking,Incentives offered — unquantified ('contact leasing'),"July 15th, 2026",,,,2026-06-17,2026-07-20,1
2026-06-16,MetroVue,1,503,Studio,0,1.0,432,2200.0,,asking,Incentives offered — unquantified ('contact leasing'),5th May 2026,,,,2026-06-08,2026-06-16,0
2026-06-14,Orchard,1,1014,1BR,1,1.0,,2715.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-06-14,Orchard,1,1215,1BR,1,1.0,,2995.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-07-20,Orchard,1,2301,1BR,1,1.0,,3700.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-07-20,Orchard,1,3414,1BR,1,1.0,,2675.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-07-20,Orchard,1,4093,1BR,1,1.0,,2750.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-06-25,Orchard,1,4499,1BR,1,1.0,,2850.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-06-14,Orchard,1,5414,1BR,1,1.0,,2850.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-07-20,Orchard,1,6042,1BR,1,1.0,,2950.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-06-25,Orchard,1,7215,1BR,1,1.0,,2995.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-07-20,Orchard,1,8306,1BR,1,1.0,,2650.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-07-20,Orchard,1,8518,1BR,1,1.0,,3300.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-07-20,Orchard,1,9061,1BR,1,1.0,,2850.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-06-25,Orchard,1,9814,1BR,1,1.0,,2715.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-07-20,Orchard,1,1225,2BR,2,2.0,,3999.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-07-20,Orchard,1,2604,2BR,2,1.0,,3175.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-06-14,Orchard,1,3403,2BR,2,2.0,,3595.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-07-20,Orchard,1,3501,2BR,2,1.0,,3350.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-07-01,2026-07-20,1
2026-06-14,Orchard,1,604,2BR,2,1.0,,3250.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-06-25,Orchard,1,6994,2BR,2,1.0,,3250.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-06-25,Orchard,1,9493,2BR,2,2.0,,3595.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
